id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image2,image2Desc,image3,image3Desc,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl
231,Three Sisters Pre-Civil War Log Cabin,three-sisters-pre-civil-war-log-cabin,Cabins & Cottages,stay,Montebello,"Three Sisters Pre-Civil War Log Cabin is an 1840 treasure located along Virginia's picturesque Blue Ridge Parkway. This historic two-story retreat features a cozy queen loft with skylight views, twin beds, and luxurious amenities, including a private sauna and hot tub. Guests frequently describe their stay here as a magical escape into serenity.",,,https://ik.imagekit.io/OE/nelson-county/listings/three-sisters-pre-civil-war-log-cabin-image1_nzuSv7NvJ,Log cabin with blooming flowers and lush green surroundings in sunlight.,https://ik.imagekit.io/OE/nelson-county/listings/three-sisters-pre-civil-war-log-cabin-image2_7KHbMqFRu,Cozy log cabin living room with rustic furniture and wood stove.,,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Cabins; Lodging; Scenic Views,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
232,Nine Ridges Retreat,nine-ridges-retreat,Whole House Rentals,stay,Montebello,"Nine Ridges Retreat is a tranquil mountain home set on 20 private acres in Montebello. With breathtaking views of Three Ridges and Chimney Rock, this cozy space accommodates six guests and lies just 2 miles from Crabtree Falls. Enjoy local artwork, the soothing sounds of nature, and stargazing with a deluxe telescope, making it the perfect family getaway.",,,https://ik.imagekit.io/OE/nelson-county/listings/nine-ridges-retreat-image1_ARsa0BTWa,"Wooden deck with wicker furniture, brick wall, and decorative metal gate.",https://ik.imagekit.io/OE/nelson-county/listings/nine-ridges-retreat-image2_hw7Y6NpIq,"Spacious living room with leather couch, telescope, large windows, and high ceiling.",,,,,"Montebello, VA 24464",josh,,,https://www.google.com/maps/dir/?api=1&destination=Montebello%2C%20VA%2024464,,,,,,,,,,,,,,Outdoor Seating; Scenic Views; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Montebello%2C%20VA%2024464
233,Grace's Place Petite Retreats,graces-place-petite-retreats,Whole House Rentals,stay,Roseland,"Grace's Place Petite Retreats offers four charming tiny homes in Roseland, designed exclusively for registered guests. Enjoy a peaceful getaway with thoughtful amenities and immediate access to scenic hiking trails. Located near the Route 151 corridor, this pet-free property ensures a serene escape into nature.",,,https://ik.imagekit.io/OE/nelson-county/listings/grace-s-place-petite-retreats-image1_fQcv5Afd28,Three tiny white houses on green lawn with trees and mountains.,https://ik.imagekit.io/OE/nelson-county/listings/grace-s-place-petite-retreats-image2_3X3Me3-iY,"Cozy living room with blue couch, kitchen, and wooden dining table, well-lit space.",,,,,"Wintergreen, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%2C%20VA%2022958,,,,,,,,,,,,,,Retail; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%2C%20VA%2022958
234,Cottage on the Trail,cottage-on-the-trail,Cabins & Cottages,stay,Afton,"Cottage on the Trail is a charming retreat set in Afton's stunning Blue Ridge Mountains, providing breathtaking views and easy access to the Rockfish River. This private suite boasts a built-in pool, a cozy patio with a fire pit, and a fully equipped kitchen. With two spacious bedrooms and modern amenities, it’s an ideal choice for families or couples looking to enjoy hiking, kayaking, and skiing throughout the year.",,,https://ik.imagekit.io/OE/nelson-county/listings/cottage-on-the-trail-image1_h7NQP2nxe,"Patio with white furniture, umbrella, plants, beside red brick house, surrounded by trees.",https://ik.imagekit.io/OE/nelson-county/listings/cottage-on-the-trail-image2_t0vpxlZDh,"Cozy living room with sofas, TV, wooden floor, and decorative plants.",,,,,"Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Outdoor Seating; Pool; Seasonal Menu; Scenic Views; Pet Friendly; Cabins; Water Sports; Fishing,FALSE,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
235,Rockfish Farmhouse,rockfish-farmhouse,Cabins & Cottages,stay,Afton,"Rockfish Farmhouse is a charming retreat in Afton that blends farmhouse aesthetics with modern comforts. Ideally located near an array of wineries, breweries, cideries, and distilleries, this spacious getaway accommodates up to 7 guests. Enjoy breathtaking views and cozy evenings around the fire pit, all while benefiting from the local knowledge of your host. Unwind in the tranquility of the countryside!",,,https://ik.imagekit.io/OE/nelson-county/listings/rockfish-farmhouse-image1_wzu_Rq50n,"White two-story house with porch, surrounded by trees and green lawn.",https://ik.imagekit.io/OE/nelson-county/listings/rockfish-farmhouse-image2_PVq4ctzq3,"Spacious kitchen with wooden beams, dining table, and large windows overlooking scenery.",,,,,"Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Scenic Views; Cabins; Lodging; Farm; Fishing; Beer,FALSE,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
236,Fulton Belle Vue,fulton-belle-vue,Cabins & Cottages,stay,Afton,"Fulton Belle Vue is a beautifully renovated farmhouse located in the heart of the 151 Brew Trail in Afton. With five spacious bedrooms, a large open kitchen, and three full baths, it’s ideal for family gatherings. Enjoy breathtaking views of the Blue Ridge Mountains from the screened-in porch or unwind around the fire pit in the charming outdoor spaces.",,,https://ik.imagekit.io/OE/nelson-county/listings/fulton-belle-vue-image1_0k1CSckNN,"White house with red door, black windows, front porch, and rocking chairs.",https://ik.imagekit.io/OE/nelson-county/listings/fulton-belle-vue-image2_nV9yBSaDG,"Modern kitchen with white cabinets, wood accents, stainless appliances, and central island.",,,,,"Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Scenic Views; Outdoor Seating; Cabins; Lodging; Farm,FALSE,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
237,Spindle Hill Farm,spindle-hill-farm,Bed and Breakfast,stay,Nellysford,"Spindle Hill Farm is a charming 50-acre family homestead in Nellysford, featuring two unique accommodations: a beloved handcrafted cottage and a historic 1932 schoolhouse. Both spaces are thoughtfully curated with local art and antiques, offering a cozy retreat full of character. Guests can enjoy private trails, two serene ponds, and easy access to nearby attractions like Devil's Backbone Brewery and Wintergreen Resort.",,,https://ik.imagekit.io/OE/nelson-county/listings/spindle-hill-farm-image1_bR7IuBIDF,Red house surrounded by autumn trees and colorful leaves.,https://ik.imagekit.io/OE/nelson-county/listings/spindle-hill-farm-image2_A3BcpVovb,"Bright living room with beige sofa, colorful pillows, and large sunny windows.",,,,,"Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Breakfast; Pet Friendly; Lodging; Farm,FALSE,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
238,Beech Grove Cabins,beech-grove-cabins,Cabins & Cottages,stay,Roseland,"Beech Grove Cabins offers four charming log cabins in Roseland, perfectly situated between Wintergreen and the scenic breweries of Rockfish Valley. Each two-bedroom retreat features a full kitchen, a cozy gas fireplace, and a front porch with Adirondack chairs. Enjoy the communal fire pit and picnic area for gatherings, and rest easy knowing the cabins are pet-friendly and meticulously clean, making them ideal for family reunions or friends' getaways.",,,https://ik.imagekit.io/OE/nelson-county/listings/beech-grove-cabins-image1_A2-avjhQ3,Log cabin with porch surrounded by colorful autumn trees.,https://ik.imagekit.io/OE/nelson-county/listings/beech-grove-cabins-image2_2BR_h4hG2,"Cozy log cabin interior with red sofa, wooden walls, and kitchen area.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Fuel; Cabins; Pet Friendly; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
239,Slipper Slope,slipper-slope,Vacation Rentals,stay,Wintergreen Resort,"Slipper Slope is a spacious four-bedroom condo situated directly on Upper Diamond Hill, providing unparalleled ski-in/ski-out access. This rare bottom-floor rental is perfect for families or groups, and its pet-friendly policy makes it an inviting retreat for winter enthusiasts. Conveniently located in Wintergreen, it’s the ideal spot for your next ski getaway.",,,https://ik.imagekit.io/OE/nelson-county/listings/slipper-slope-image1_KnYfEnts_,"Chairs and table in snow, skis standing nearby under clear blue sky.",https://ik.imagekit.io/OE/nelson-county/listings/slipper-slope-image2_OZItoe3rJ,"Spacious living room with beige sofa, dining area, modern decor, and soft lighting.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Snow Sports; Pet Friendly,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
240,Wintergreen Resort,wintergreen-resort-2,Whole House Rentals,stay,Wintergreen Resort,"Wintergreen Resort is a premier destination for relaxation and adventure, set against a breathtaking mountaintop backdrop. Guests can choose from a range of accommodations, including studios, condos, and spacious private homes. With amenities like the Aquatics and Fitness Center, priority access to winter sports, and convenient on-mountain shuttle service, every stay promises to be unforgettable. Pet-friendly options are also available for those traveling with furry friends.",,,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-resort-image1_DTQTx2-_k,"Hillside resort with lit buildings, surrounded by dense green forest under cloudy sky.",https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-resort-image2_f2LK270xS,"Modern living room with gray sofa, armchairs, and large window.",,,,(855) 699-1858,"39 Mountain Inn Loop, Wintergreen, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967,,,,,,,,,,,,,,Full Service Resort; Golf; Lodging; Meeting Planners; Pet Friendly; Resort; Scenic Views,FALSE,https://www.google.com/maps/dir/?api=1&destination=39%20Mountain%20Inn%20Loop%2C%20Wintergreen%2C%20VA%2022967
241,Camp Blue Ridge,camp-blue-ridge,Campgrounds & Glamping,stay,Montebello,"Camp Blue Ridge is a serene getaway in the picturesque Blue Ridge Mountains, featuring 22 cozy cabins that cater to families and groups with options ranging from standard to premier. This pet-friendly camp provides a safe environment, complete with meeting spaces and numerous outdoor activities. Enjoy the tranquil beauty of Montebello, where guests of all ages can create lasting memories.",,,https://ik.imagekit.io/OE/nelson-county/listings/camp-blue-ridge-image1_8a87ApjMt,Wooden cabins surrounded by trees with a gravel path in sunlight.,https://ik.imagekit.io/OE/nelson-county/listings/camp-blue-ridge-image2_xMgxhhVvt,Rustic wooden bed with white pillows and folded towels in cozy room.,,,,(434) 760-0818,"355 Camp Blue Ridge Road, Montebello, VA 24464",josh,,,https://www.google.com/maps/dir/?api=1&destination=355%20Camp%20Blue%20Ridge%20Road%2C%20Montebello%2C%20VA%2024464,,,,,,,,,,,,,,Events; Family Friendly; Pet Friendly; Cabins; Scenic Views,FALSE,https://www.google.com/maps/dir/?api=1&destination=355%20Camp%20Blue%20Ridge%20Road%2C%20Montebello%2C%20VA%2024464
242,Devils Backbone Camp,devils-backbone-camp,Campgrounds & Glamping,stay,Roseland,"Devils Backbone Camp is a premier destination in the Blue Ridge Mountains, featuring full-hook-up RV and rustic tent sites. Guests can unwind at the lively bier garden, enjoy live music, and savor a selection of craft beverages from the Basecamp Brewpub. With nearby hiking trails and local breweries, it’s perfect for outdoor enthusiasts and families. Pet-friendly and centrally located, it’s a great spot to Drink Outdoors Together!",,,https://ik.imagekit.io/OE/nelson-county/listings/devils-backbone-camp-image1_pHe83b4NS,"Lush green landscape with mountains, clouds, and scattered buildings under blue sky.",https://ik.imagekit.io/OE/nelson-county/listings/devils-backbone-camp-image2_KO8HGz9jI,"Wooden camper check-in booth with brochures and person inside, sunny day.",,,,(434) 361-1001,"200 Mosbys Run, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Beer; Live Music; Pet Friendly; Scenic Views; Hiking,FALSE,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967
243,The Haven at Devils Backbone Camp,the-haven-at-devils-backbone-camp,Cabins & Cottages,stay,Roseland,"The Haven at Devils Backbone is a 3,750-square-foot Lindal Cedar home with luxury finishes, five bedrooms, and easy walkable access to Devils Backbone Basecamp.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-haven-at-devils-backbone-camp-image1_sTmmYqLUn,"Modern house with large windows, surrounded by green lawn and trees.",https://ik.imagekit.io/OE/nelson-county/listings/the-haven-at-devils-backbone-camp-image2_oepz3JJge,"Spacious living room with large windows, wooden floors, and comfortable seating arrangement.",,,,,"200 Mosbys Run, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Beer; Scenic Views; Pet Friendly; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967
244,Relaxing 3 bedroom Mountain Cabin,relaxing-3-bedroom-mountain-cabin,Cabins & Cottages,stay,Roseland,"Relaxing 3 Bedroom Mountain Cabin offers a perfect blend of tranquility and adventure at Wintergreen Resort. This tri-level retreat features generous living spaces, a cozy wood-burning fireplace, and wraparound decks that showcase stunning views. Conveniently located near skiing, hiking, and outdoor pools, it’s an ideal getaway for family and friends to unwind and create lasting memories in nature.",,,https://ik.imagekit.io/OE/nelson-county/listings/relaxing-3-bedroom-mountain-cabin-image1_VkgnJV9cW,"Beige house with wooden accents, surrounded by leafless trees and stone steps.",https://ik.imagekit.io/OE/nelson-county/listings/relaxing-3-bedroom-mountain-cabin-image2_tTW_FmdOS,"Cozy living room with stone fireplace, leather chairs, and a mounted TV.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
245,Mountain Dacha,mountain-dacha,Whole House Rentals,stay,Roseland,"Mountain Dacha is a cozy four-bedroom, three-bath home in Roseland, conveniently located next to a Wintergreen golf course and just minutes from skiing slopes. This pet-friendly retreat is perfect for year-round adventures, providing a comfortable atmosphere for families and friends alike. For more visuals, check out their photo gallery on the website.",,,https://ik.imagekit.io/OE/nelson-county/listings/mountain-dacha-image1_qFTjg3emv,Elevated gray house with wooden stilts and staircase against blue sky.,https://ik.imagekit.io/OE/nelson-county/listings/mountain-dacha-image2_5omwzRo6V,"Modern living room with island, pendant lights, dining table, and cozy seating area.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Golf; Scenic Views; Family Friendly; Pet Friendly,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
246,"Panoramic Peak - Vistas 1559, Wintergreen",panoramic-peak-vistas-1559-wintergreen,Whole House Rentals,stay,Wintergreen Resort,"Panoramic Peak - Vistas 1559, Wintergreen offers stunning mountain views from every window, making it the ideal home base for your outdoor adventures. This cozy one-bedroom condo features two full bathrooms and a well-equipped kitchen, comfortably sleeping four with a sleeper sofa in the living area. Enjoy year-round activities, from summer hiking and swimming to winter skiing and snowboarding, along with access to resort pools. With a wood-burning fireplace and a private balcony, relaxation is just as easy as adventure.",,,https://ik.imagekit.io/OE/nelson-county/listings/panoramic-peak-vistas-1559-wintergreen-image1_0yAxafh3B,Snow-covered hills and trees under bright sun and clear blue sky.,https://ik.imagekit.io/OE/nelson-county/listings/panoramic-peak-vistas-1559-wintergreen-image2_3dbe2CCc_,"Living room with large windows, balcony view of ocean and sky.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Pool; Seasonal Menu; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
