id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image1FileId,image2,image2Desc,image2FileId,image3,image3Desc,image3FileId,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl
242,Devils Backbone Camp,devils-backbone-camp,Campgrounds & Glamping,stay,Roseland,"Nestled in the scenic heart of Virginia, Devils Backbone Camp offers a unique blend of outdoor adventure and relaxation. With a variety of RV and tent sites, this campground is perfect for families and solo travelers alike. Guests can unwind with on-site craft beverages, enjoy live music under the stars, and explore nearby hiking trails. Located just off the Blue Ridge Parkway and close to the attractions of Nelson 151, this destination invites you to experience the beauty of the Blue Ridge Mountains while savoring local flavors.",,,https://ik.imagekit.io/OE/nelson-county/listings/devils-backbone-camp-image1_pHe83b4NS,"Lush green landscape with mountains, clouds, and scattered buildings under blue sky.",,https://ik.imagekit.io/OE/nelson-county/listings/devils-backbone-camp-image2_KO8HGz9jI,"Wooden camper check-in booth with brochures and person inside, sunny day.",,,,,,(434) 361-1001,"200 Mosbys Run, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Beer; Live Music; Pet Friendly; Scenic Views; Hiking,false,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967
243,The Haven at Devils Backbone Camp,the-haven-at-devils-backbone-camp,Cabins & Cottages,stay,Roseland,"Nestled amid the stunning landscape of the Virginia Blue Ridge Mountains, The Haven at Devils Backbone is a luxurious 3,750-square-foot Lindal Cedar home that offers a perfect blend of comfort and style. With five beautifully appointed bedrooms, it provides ample space for family gatherings or a serene getaway with friends. Guests will appreciate the easy walkable access to Devils Backbone Basecamp, where craft beer, outdoor activities, and picturesque views await. Experience the tranquility of nature while indulging in high-end finishes that make this retreat truly special. Whether you’re relaxing on the spacious deck or exploring nearby trails, The Haven promises an unforgettable escape.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-haven-at-devils-backbone-camp-image1_sTmmYqLUn,"Modern house with large windows, surrounded by green lawn and trees.",,https://ik.imagekit.io/OE/nelson-county/listings/the-haven-at-devils-backbone-camp-image2_oepz3JJge,"Spacious living room with large windows, wooden floors, and comfortable seating arrangement.",,,,,,,"200 Mosbys Run, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Beer; Scenic Views; Pet Friendly; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=200%20Mosbys%20Run%2C%20Roseland%2C%20VA%2022967
244,Relaxing 3 bedroom Mountain Cabin,relaxing-3-bedroom-mountain-cabin,Cabins & Cottages,stay,Roseland,"Escape to the Relaxing 3 Bedroom Mountain Cabin, a charming tri-level retreat nestled in the heart of Wintergreen. With its expansive wraparound decks and an observation platform, you'll be treated to breathtaking views of the surrounding mountains, perfect for morning coffee or sunset gazing. Inside, the cozy wood fireplace invites you to unwind after a day of outdoor adventures, and complimentary firewood adds to the warmth of your stay. Ideal for families or groups, this cabin blends comfort and nature, ensuring a tranquil getaway where you can reconnect and relax.",,,https://ik.imagekit.io/OE/nelson-county/listings/relaxing-3-bedroom-mountain-cabin-image1_VkgnJV9cW,"Beige house with wooden accents, surrounded by leafless trees and stone steps.",,https://ik.imagekit.io/OE/nelson-county/listings/relaxing-3-bedroom-mountain-cabin-image2_tTW_FmdOS,"Cozy living room with stone fireplace, leather chairs, and a mounted TV.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
245,Mountain Dacha,mountain-dacha,Whole House Rentals,stay,Roseland,"Escape to Mountain Dacha, a charming four-bedroom, three-bathroom retreat nestled adjacent to the scenic Wintergreen golf course. With its inviting interiors, this home provides the perfect sanctuary for families and friends seeking year-round adventure. Enjoy leisurely mornings on the patio, play a round of golf, or explore the nearby hiking trails. Whether you're here for winter sports or summer relaxation, Mountain Dacha offers a cozy haven to unwind after a day of exploring the breathtaking Blue Ridge Mountains. Experience comfort and convenience in one unforgettable destination!",,,https://ik.imagekit.io/OE/nelson-county/listings/mountain-dacha-image1_qFTjg3emv,Elevated gray house with wooden stilts and staircase against blue sky.,,https://ik.imagekit.io/OE/nelson-county/listings/mountain-dacha-image2_5omwzRo6V,"Modern living room with island, pendant lights, dining table, and cozy seating area.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Golf; Scenic Views; Family Friendly; Pet Friendly,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
246,"Panoramic Peak - Vistas 1559, Wintergreen",panoramic-peak-vistas-1559-wintergreen,Whole House Rentals,stay,Wintergreen Resort,"Welcome to Panoramic Peak, a beautifully renovated one-bedroom, two-bath condo nestled in the heart of Wintergreen Resort. Enjoy breathtaking, sweeping valley views from your private retreat, perfect for unwinding after a day of adventure. The condo features a cozy sleeper sofa, making it ideal for small families or friends. In the summer, take advantage of exclusive access to the resort pools, where you can soak up the sun and relax in style. With its prime location, Panoramic Peak offers the perfect blend of comfort and convenience, making it an ideal getaway for outdoor enthusiasts and relaxation seekers alike. Experience the beauty of Wintergreen from this charming home away from home!",,,https://ik.imagekit.io/OE/nelson-county/listings/panoramic-peak-vistas-1559-wintergreen-image1_0yAxafh3B,Snow-covered hills and trees under bright sun and clear blue sky.,,https://ik.imagekit.io/OE/nelson-county/listings/panoramic-peak-vistas-1559-wintergreen-image2_3dbe2CCc_,"Living room with large windows, balcony view of ocean and sky.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Pool; Seasonal Menu; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
247,Skis and Trees,skis-and-trees,Whole House Rentals,stay,Roseland,"Nestled right on the Lower Tyro slope, Skis and Trees is a beautifully renovated ski-in/ski-out chalet that promises an unforgettable alpine getaway. With two luxurious king master suites and a cozy kids' loft, this 3-bedroom, 2-bathroom retreat comfortably accommodates families and groups. Unwind in the six-person hot tub after a day on the slopes, or whip up culinary delights in the gourmet kitchen, thoughtfully designed for both casual meals and festive gatherings. Just a stone's throw from the slopes and conveniently located near Tequila, Skis and Trees offers the perfect blend of comfort, adventure, and relaxation for your next ski vacation.",,,https://ik.imagekit.io/OE/nelson-county/listings/skis-and-trees-image1_uQ5JEwsyD,Elevated cabin in snowy forest surrounded by leafless trees under clear blue sky.,,https://ik.imagekit.io/OE/nelson-county/listings/skis-and-trees-image2_XL_YPnQw4,"Wooden kitchen with island, bar stools, pendant lights, stainless appliances, and vaulted ceiling.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Skiing; Full Kitchen; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
248,Mountain Dreams Condo,mountain-dreams-condo,Whole House Rentals,stay,Roseland,"Mountain Dreams Condo at The Ledges offers two-story living with two bedrooms, dual fireplaces, redesigned king suite, and expansive views over the Rockfish Valley. A brand new Dream Cloud King size bed is in the lower suite with a queen and bunks in the guest room.",,,https://ik.imagekit.io/OE/nelson-county/listings/mountain-dreams-condo-image1_5ySBVIX4i,"Sunset over mountains, vibrant sky, lush green trees in foreground.",,https://ik.imagekit.io/OE/nelson-county/listings/mountain-dreams-condo-image2_Eba2At3G7,"Cozy living room with fireplace, ocean view, and blue sofa.",,,,,,,"Wintergreen Resort, Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Lodging; Pet Friendly; Cabins; Fishing,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Nellysford%2C%20VA%2022958
249,Wintergreen Vistas,wintergreen-vistas,Whole House Rentals,stay,Roseland,"Nestled in the breathtaking Sunrise Side of the Blue Ridge Mountains, Wintergreen Vistas offers two stunning ridge-line condos designed for a memorable getaway. Choose from a spacious two-bedroom, two-bath unit or a luxurious three-bedroom, three-bath option, each featuring full kitchens and inviting decks where you can savor panoramic mountain views. Perfectly located near charming towns like Charlottesville, Staunton, Lynchburg, and Waynesboro, Wintergreen Vistas is an ideal retreat for families and groups seeking outdoor adventure, relaxation, and the beauty of nature just outside their door. Experience the best of mountain living in this serene and welcoming haven.",,,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-vistas-image1_eY_qdT5Qf,Buildings nestled in lush green hills with distant mountain view.,,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-vistas-image2_mWjjYi8o7,"Cozy living room with brown sofa, stone fireplace, and open kitchen area.",,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
250,Clonmel Acres,clonmel-acres,Cabins & Cottages,stay,Afton,"Nestled in the picturesque countryside, Clonmel Acres offers a serene escape ideal for family reunions, wine enthusiasts, and close-knit friends seeking tranquility. Surrounded by lush vineyards and rolling hills, guests can explore local wineries or unwind in cozy cabins equipped with modern comforts. Enjoy shared meals on spacious porches, engage in outdoor activities, or simply relax by the fire under a starlit sky. Experience the perfect blend of nature and camaraderie at Clonmel Acres, where lasting memories are made.",,,https://ik.imagekit.io/OE/nelson-county/listings/clonmel-acres-image1_jGAgaj2cN,Two-story white house with green shutters and neat garden in sunlight.,,https://ik.imagekit.io/OE/nelson-county/listings/clonmel-acres-image2_Ca4p35kQ5,"Wooden staircase beside living room with fireplace, TV, and armchair.",,,,,,,"Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Scenic Views; Cabins; Lodging; Farm,false,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
251,Cabin at Clonmel,cabin-at-clonmel,Cabins & Cottages,stay,Afton,"The Cabin at Clonmel is a restored 1700s log cabin offering 31+ day stays. It features a loft bedroom, modern amenities, and stunning mountain views, all set in a tranquil area with a fire pit on the Clonmel estate.",,,https://ik.imagekit.io/OE/nelson-county/listings/cabin-at-clonmel-image1_xyO4Zu1Ot,"Log cabin with metal roof, surrounded by trees and gravel path.",,https://ik.imagekit.io/OE/nelson-county/listings/cabin-at-clonmel-image2_LOG93baRB,"Rustic living room with exposed beams, wooden door, and patterned armchair.",,,,,,,"Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Scenic Views; Cabins; Lodging,false,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
252,Sleepy Hollow Retreat Enjoy Your Stay,sleepy-hollow-retreat-enjoy-your-stay,Whole House Rentals,stay,Roseland,"Welcome to Sleepy Hollow Retreat, a charming whole house rental nestled in the picturesque rural landscape of Nelson County, Virginia. Surrounded by rolling hills and serene nature, this cozy getaway offers a perfect blend of relaxation and adventure. Guests can enjoy spacious living areas, a fully equipped kitchen, and inviting outdoor spaces ideal for stargazing or morning coffee. Explore nearby hiking trails, vineyards, and local attractions, or simply unwind in the tranquil surroundings. Experience the magic of Sleepy Hollow, where comfort meets the beauty of Virginia's countryside.",,,https://ik.imagekit.io/OE/nelson-county/listings/sleepy-hollow-retreat-enjoy-your-stay-image1_8mU5M7k8W,"House entrance with white columns, surrounded by blooming red flowers and green bushes.",,https://ik.imagekit.io/OE/nelson-county/listings/sleepy-hollow-retreat-enjoy-your-stay-image2_UEKG4vFSjT,"Cozy bedroom with twin beds, fireplace, floral chairs, and braided rug.",,,,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Wi-Fi; Pet Friendly; Cabins; Lodging; Farm; Water Sports,false,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
253,Eagles Court Ski In/Ski Out Condo,eagles-court-ski-in-ski-out-condo,Vacation Rentals,stay,Wintergreen Resort,"Experience the ultimate mountain getaway at Eagles Court Ski In/Ski Out Condo, perfectly situated on Eagle's Swoop. This inviting condo features a renovated kitchen equipped for all your culinary needs, a convenient ski closet for your gear, and designated parking for easy access. Plus, it's dog-friendly, ensuring that your furry friend can join in on the adventure. Whether you're hitting the slopes or relaxing after a day of skiing, this cozy retreat is the ideal home base for your winter escape.",,,https://ik.imagekit.io/OE/nelson-county/listings/eagles-court-ski-in-ski-out-condo-image1_IK6m9Pd6O,Covered patio with blue-cushioned chairs overlooking a forest and distant hills.,,https://ik.imagekit.io/OE/nelson-county/listings/eagles-court-ski-in-ski-out-condo-image2_kwfGDMJtE,Gray sectional sofa in living room with large window and patterned rug.,,,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Skiing; Parking; Pet Friendly; Full Kitchen,false,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
